review_id,domain,entity_id,entity_name,review_text,sentiment_text,sentiment_label,rating,rating_original,review_date,source,raw_source_path,label_method,text_key
amazon_11142,ecommerce,B07C97XHJH,B07C97XHJH,Perfect as party favors,Perfect as party favors,positive,5.0,5.0,1551449801832,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",9623708884876605986
amazon_13256,ecommerce,B00GMOYB1W,B00GMOYB1W,Great over all for my cruly hair with the the gel stocky feeling. Wish it was cheaper,Great over all for my cruly hair with the the gel stocky feeling. Wish it was cheaper,positive,5.0,5.0,1564632084342,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",4494730429671459950
amazon_3335,ecommerce,B075ZL77CY,B075ZL77CY,Great power. Dries hair fast. Not crazy about location of controls.,Great power. Dries hair fast. Not crazy about location of controls.,positive,5.0,5.0,1601584415890,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",15117492368120410642
amazon_20650,ecommerce,B00RPJZMUM,B00RPJZMUM,"Powerful and gets very hot but heavy and buttons are easily switched while using, Doesn't leave hair smooth","Powerful and gets very hot but heavy and buttons are easily switched while using, Doesn't leave hair smooth",neutral,3.0,3.0,1456513329000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",10335384685553209344
amazon_8515,ecommerce,B077DWJ4H5,B077DWJ4H5,"I love this product! I noticed improvement within the first few days. I use the product every other day and I can tell my skin loves it. Before using, I had so many breakouts but especially around my cycle. But since I’ve started using, my acne dark spots have lightened and I have had very minimal breakouts.","I love this product! I noticed improvement within the first few days. I use the product every other day and I can tell my skin loves it. Before using, I had so many breakouts but especially around my cycle. But since I’ve started using, my acne dark spots have lightened and I have had very minimal breakouts.",positive,5.0,5.0,1620235879027,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",10349792623823106905
amazon_6158,ecommerce,B089NXNKW1,B089NXNKW1,You can't beat the price.,You can't beat the price.,positive,5.0,5.0,1618609895323,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",867066108095813237
amazon_23558,ecommerce,B07XYT7SMQ,B07XYT7SMQ,"The product glue provided is good and bad. It ended up taking a spot of my real eyelashes off. The lash quality wasn’t that bad and other supplies but the glue, you have to watch out for.","The product glue provided is good and bad. It ended up taking a spot of my real eyelashes off. The lash quality wasn’t that bad and other supplies but the glue, you have to watch out for.",neutral,3.0,3.0,1588170234959,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",11125221584574400135
amazon_19041,ecommerce,B00Y19U5L0,B00Y19U5L0,The best case. It has a lot of compartments. Perfect for traveling.,The best case. It has a lot of compartments. Perfect for traveling.,positive,5.0,5.0,1545027874434,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",3231349495812163154
amazon_11508,ecommerce,B010B88DLS,B072JRZQ99,We used this pin on our new Cinderella costume. It added just right touch. It is well made and very beautiful.,We used this pin on our new Cinderella costume. It added just right touch. It is well made and very beautiful.,positive,5.0,5.0,1468192680000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",9580555915978270755
amazon_22773,ecommerce,B086V1WMPT,B086V1WMPT,"These are as described! Work well for both myself and my daughter. My son and my husband had fun wearing them like ninjas! Good stretch, good quality! I did have to let this sit out for a week or so though because they stunk really bad when I relieved them. They came wrapped individually and wrapped as a group inside bubble wrap packaging but they smelled like they were sitting right next to a muffler of an old old car for a very long time.","These are as described! Work well for both myself and my daughter. My son and my husband had fun wearing them like ninjas! Good stretch, good quality! I did have to let this sit out for a week or so though because they stunk really bad when I relieved them. They came wrapped individually and wrapped as a group inside bubble wrap packaging but they smelled like they were sitting right next to a muffler of an old old car for a very long time.",neutral,3.0,3.0,1635008802973,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",7561226057772907139
amazon_28826,ecommerce,B073199C76,B073199C76,"Love it! I have slightly wavey and very puffy hair and after using the brush for two minutes it looked a lot straighter and had considerably less volume. It comes in a very nice box with a comb, a pocket mirror and a useful travel bag.","Love it! I have slightly wavey and very puffy hair and after using the brush for two minutes it looked a lot straighter and had considerably less volume. It comes in a very nice box with a comb, a pocket mirror and a useful travel bag.",positive,5.0,5.0,1501350759801,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",11157162936907376320
amazon_22856,ecommerce,B0041NKGTM,B0041NKGTM,Smells and lathers extremely well. Although it did take a few shaves to get use to. Now it is my primary shaving soap.,Smells and lathers extremely well. Although it did take a few shaves to get use to. Now it is my primary shaving soap.,positive,5.0,5.0,1479346470000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",6330898555886526553
amazon_21313,ecommerce,B01KRA2E92,B01KRA2E92,easy to use & great enhancement,easy to use & great enhancement,positive,5.0,5.0,1500664982513,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",6395673481518960598
amazon_21691,ecommerce,B095J1C66J,B095J1C66J,"I found a great deal on Amazon but somehow it ""got lost in the mail."" I could not find that great deal again! But I do buy this at Walmart when I can find it. It is so popular that the stock runs out. I have frizzy hair . Because I use a hot iron to control the frizz.. my hair is dry and will not hold a style. This product is great. Does not take much, just a few sprays and my hair is shiny, manageable, holds styling all day and the next ! this product seems to moisturize my dry hair as well!! The cost is minimal when you find something that really works and lasts a long time. Try it...there's a reason Walmart cant't keep it in stock!","I found a great deal on Amazon but somehow it ""got lost in the mail."" I could not find that great deal again! But I do buy this at Walmart when I can find it. It is so popular that the stock runs out. I have frizzy hair . Because I use a hot iron to control the frizz.. my hair is dry and will not hold a style. This product is great. Does not take much, just a few sprays and my hair is shiny, manageable, holds styling all day and the next ! this product seems to moisturize my dry hair as well!! The cost is minimal when you find something that really works and lasts a long time. Try it...there's a reason Walmart cant't keep it in stock!",positive,5.0,5.0,1672112621775,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",11460884933192007403
amazon_15443,ecommerce,B07G2V7WLG,B07G2V7WLG,The COTODO Beach Umbrella Sand Anchor worked great. It was easy to screw into the sand and start using immediately. It is heavy duty and can be used for different size umbrellas. Even with wind the anchor wouldn't budge. When leaving the beach it was also easy to remove. We were very happy with the quality.,The COTODO Beach Umbrella Sand Anchor worked great. It was easy to screw into the sand and start using immediately. It is heavy duty and can be used for different size umbrellas. Even with wind the anchor wouldn't budge. When leaving the beach it was also easy to remove. We were very happy with the quality.,positive,5.0,5.0,1555433941203,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",2512427184867634265
amazon_24116,ecommerce,B08ZN6ZSZV,B08ZN6ZSZV,"[[VIDEOID:d8f0b04ede522646e3e02a3470175a04]] I just winged it, so don’t know if you half fill the mold then make two to fit together (if possible) or if you just “dome it” making a coat on the back of the comb you made filling the whole mold, so the back side is rounded, not flat. I haven’t seen instructions on how to, as no instructions were included. (Maybe Youtube or Google it to know.)","[[VIDEOID:d8f0b04ede522646e3e02a3470175a04]] I just winged it, so don’t know if you half fill the mold then make two to fit together (if possible) or if you just “dome it” making a coat on the back of the comb you made filling the whole mold, so the back side is rounded, not flat. I haven’t seen instructions on how to, as no instructions were included. (Maybe Youtube or Google it to know.)",positive,5.0,5.0,1620774942064,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",12290857356327842262
amazon_18085,ecommerce,B084GGP5SQ,B084GGP5SQ,Blueberry is my favorite. It's rare to find it in soaps etc. I had to try it. It really smells like blueberry. And looks like jello. Bought one foe my niece as well.,Blueberry is my favorite. It's rare to find it in soaps etc. I had to try it. It really smells like blueberry. And looks like jello. Bought one foe my niece as well.,positive,5.0,5.0,1623500273244,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",9503177373621983695
amazon_2860,ecommerce,B07YZ7JG6Z,B07YZ7JG6Z,The colors are so light & sheer that even with the black base coat & 3 layers of color you can barely see any cat eye design. I would definitely NOT recommend this product! Very disappointed!,The colors are so light & sheer that even with the black base coat & 3 layers of color you can barely see any cat eye design. I would definitely NOT recommend this product! Very disappointed!,negative,1.0,1.0,1611347367559,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",9093953484949374157
amazon_16690,ecommerce,B00QSFVZB4,B00QSFVZB4,Not perfect and overpriced but good enough,Not perfect and overpriced but good enough,positive,4.0,4.0,1556951121133,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",2899450312984239759
amazon_19682,ecommerce,B08B62V9BZ,B08B62V9BZ,"I LOVE these lashes! As a person who is absolutely inept at glue on lashes, this worked so well for me. The eyeliner is kind of tacky as well as magnetic so they hold onto the lashes for dear life! I even went on roller coasters with these lashes and they stayed on!","I LOVE these lashes! As a person who is absolutely inept at glue on lashes, this worked so well for me. The eyeliner is kind of tacky as well as magnetic so they hold onto the lashes for dear life! I even went on roller coasters with these lashes and they stayed on!",positive,5.0,5.0,1605272185861,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",13438739435231260120
amazon_26583,ecommerce,B000GBMYC0,B000GBMYC0,I'm glad they make replacements for my $200 shaver good quality also,I'm glad they make replacements for my $200 shaver good quality also,positive,5.0,5.0,1524589227840,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",17374677386088464648
amazon_6154,ecommerce,B086BZ7ZRX,B086BZ7ZRX,Perfect for my 6 and 8 year old!,Perfect for my 6 and 8 year old!,positive,5.0,5.0,1608212872866,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",14647556879138078364
amazon_14315,ecommerce,B01HHY7HSY,B01HHY7HSY,Perfect! My fav brand!,Perfect! My fav brand!,positive,5.0,5.0,1530174989240,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",2551032093644628727
amazon_8448,ecommerce,B07L7DS2QQ,B07L7DS2QQ,I like it but it is to big,I like it but it is to big,neutral,3.0,3.0,1600276127707,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",15230618850333828656
amazon_27325,ecommerce,B01CO0DASC,B01CO0DASC,the brush was all smashed down as if it had been stored with something on top of it. Hoping it straightens back up again.,the brush was all smashed down as if it had been stored with something on top of it. Hoping it straightens back up again.,neutral,3.0,3.0,1471351891000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",11041381063824911045
amazon_23803,ecommerce,B088GP4R4H,B088GP4R4H,I got these and a different brand on amazon and these are my fave! No crunchy sound and it’s super cute! I use them to keep my hair dry and they work amazing!,I got these and a different brand on amazon and these are my fave! No crunchy sound and it’s super cute! I use them to keep my hair dry and they work amazing!,positive,5.0,5.0,1598403009833,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",16667869940920856266
amazon_19107,ecommerce,B07B38PXMJ,B07B37VC3J,It is not very convenient and unflexible.,It is not very convenient and unflexible.,neutral,3.0,3.0,1687798650596,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",4460844844374513292
amazon_26004,ecommerce,B0791DKVWB,B0791DKVWB,This is an updated review have had here now for a month first phone is one week installed second and third photos are five weeks later,This is an updated review have had here now for a month first phone is one week installed second and third photos are five weeks later,positive,4.0,4.0,1549552862496,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",12352418931314818467
amazon_19114,ecommerce,B082S1T4KP,B082S1T4KP,Just a dab goes the trick.,Just a dab goes the trick.,positive,5.0,5.0,1645484345953,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",5204508669185971428
amazon_2534,ecommerce,B00XBRCWSM,B00XBRCWSM,Way too small. Smaller the expected . The picture is it Compared to my hand,Way too small. Smaller the expected . The picture is it Compared to my hand,negative,1.0,1.0,1455825980000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",15344898923214251150
amazon_9474,ecommerce,B01BJCLNIA,B01BJCLNIA,yep good stuff makes hair so shiny,yep good stuff makes hair so shiny,positive,4.0,4.0,1519755832667,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",4531669917503141370
amazon_28404,ecommerce,B00IE6APWK,B00IE6APWK,I love the bow ties but showing them all is misleading otherwise awesome sauce,I love the bow ties but showing them all is misleading otherwise awesome sauce,positive,4.0,4.0,1410838808000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",319481951833334844
amazon_11163,ecommerce,B08HDFYXY1,B08HDFYXY1,"The pic with buck is before applying the mask the second pic after one week. I kept it on for almost 2 hours while working and it stayed without any problem. After couple of days, i founds lumps of dead skin coming off during shower. It does take a layer of dead skin off the legs, leaving it clean and soft. Would buy again and recommend.","The pic with buck is before applying the mask the second pic after one week. I kept it on for almost 2 hours while working and it stayed without any problem. After couple of days, i founds lumps of dead skin coming off during shower. It does take a layer of dead skin off the legs, leaving it clean and soft. Would buy again and recommend.",positive,5.0,5.0,1611699512241,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",16775542766534868084
amazon_19552,ecommerce,B07GLGYHZ8,B07GLGYHZ8,Perfect gift for men!! Classy looking nice scents,Perfect gift for men!! Classy looking nice scents,positive,5.0,5.0,1573935828351,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",16666132137755300087
amazon_9643,ecommerce,B07DB5LSF5,B07DB5LSF5,The polished are very thick and sticky as if they are old. Not a good buy.,The polished are very thick and sticky as if they are old. Not a good buy.,negative,1.0,1.0,1579798075565,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",10170120909500424000
amazon_18886,ecommerce,B075ZL77CY,B075ZL77CY,I love this dryer. Lots of heat settings make it perfect for my long hair drying needs.,I love this dryer. Lots of heat settings make it perfect for my long hair drying needs.,positive,5.0,5.0,1527280065313,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",16125141707085196121
amazon_16923,ecommerce,B09P4S1565,B09P4S1565,"I usually have a hard time decided whether or not a wig is a keeper. I've gone thru so many and knew within the first day of wearing this that it was DEF a keeper!!! The hair is so soft and doesn't tangle. It didn't smell (washed it anyway) and it went right back to its wavy pattern after wash and conditioning. My natural hair blends perfectly and it feels snug and secured on my head with the clips in. My ONLY complaint, and it's not really a huge deal (depending in your level of petty) but one of the clips were dangling off when I took it out the box. Slight inconvenience, easy fix....","I usually have a hard time decided whether or not a wig is a keeper. I've gone thru so many and knew within the first day of wearing this that it was DEF a keeper!!! The hair is so soft and doesn't tangle. It didn't smell (washed it anyway) and it went right back to its wavy pattern after wash and conditioning. My natural hair blends perfectly and it feels snug and secured on my head with the clips in. My ONLY complaint, and it's not really a huge deal (depending in your level of petty) but one of the clips were dangling off when I took it out the box. Slight inconvenience, easy fix....",positive,4.0,4.0,1669053788880,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",12149125773664667282
amazon_1854,ecommerce,B07Q43SJLZ,B07Q43SJLZ,"for the price, these are amazing! you get so many and the quality is great. would definitely buy again","for the price, these are amazing! you get so many and the quality is great. would definitely buy again",positive,5.0,5.0,1568770293112,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",10277301383311381494
amazon_14385,ecommerce,B07GSD3R6V,B07GSD3R6V,"Works wonders!! The thin end is so precise!! Looks so natural, this will be on my restock list!!","Works wonders!! The thin end is so precise!! Looks so natural, this will be on my restock list!!",positive,5.0,5.0,1624855780331,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",12803080768853135525
amazon_9367,ecommerce,B07VGS56Z7,B07VGS56Z7,"Update: The top pair in the 234 was my favorite because it's the most natural looking but after 2 uses, one of the magnets fell off! This brand has quality issues. I decided to order many other brands of magnetic lashes (Newcally, LAMIX, Coolours) and I found that the magnets for the Yiwamica's lashes are considerably weaker. The other brands lashes would pop on and when pulled off would pull my skin a little. This brand's magnets do not do that. I have to press the eyelashes on and then corners would dislodge. I thought it was due to the liner but no, it's the magnets! Between the magnets falling off completely and the weak magnets, I'm downgrading from 4 to 2 stars. As for the styles, I bought 3 sets from this listing: 230, 231, and 234. See my photo. The 234 is a set of 3 with a natural pair, a denser natural pair same length, and a longest natural pair. The length difference is probably 1mm, very hard to tell on the tray (I didn’t measure with ruler or anything) but you can tell in person when wearing them. I think only the first pair looks truly natural on me for everyday use because I have small Asian hooded eyes. The other two in the 234 tray are sort of natural but I would not use them for day time use. The 231 has 2 pairs that looked the same as the longest pair in the 234 set...again not natural enough for small eyes for day time use. The 230 has crisscrossed lashes where it is longer towards the outer corners and shorter towards the inner. These lashes are longer than those in the 231 and 234. I ended up returning 231 because it was a repeat of my least favorite pair in the 234 set. The 230 box had quality issues. One of the lash strands was super long on one of the lashes. The 230 set was also glued to the plastic holder instead of magnetized to strips on the tray like the other two sets. When I removed the lashes from the holder, the middle magnet fell off 2 of the lashes! I also got a eyeliner and 2 lash pair set from the same company. You can see in my photo. That eye liner turned out to be really bad so I returned that. Instead, I use the Aroama brand of magnetic liner also sold on Amazon (the one with over 1,000 reviews) with these lashes. The magnetics in these lashes are sorta big but since I have to draw the liner really thick for them to stay at all, it’s tough to even notice the magnets. The thick liner could also contribute to the lashes not looking as natural. I want to mention the magnet spacing is inconsistent across this brand. There are always 5 magnets but some are gapped evenly while others you get 2 magnets on each end and one in the middle with a huge gap on each side. The ends of the lashes do tend to detach from the eye easily for me as compared to the middle so the configuration with 2 magnets on the ends helps me. The spacing is purely up to your preference though. Pay attention to the product photos to see which magnet spacing you would get.","Update: The top pair in the 234 was my favorite because it's the most natural looking but after 2 uses, one of the magnets fell off! This brand has quality issues. I decided to order many other brands of magnetic lashes (Newcally, LAMIX, Coolours) and I found that the magnets for the Yiwamica's lashes are considerably weaker. The other brands lashes would pop on and when pulled off would pull my skin a little. This brand's magnets do not do that. I have to press the eyelashes on and then corners would dislodge. I thought it was due to the liner but no, it's the magnets! Between the magnets falling off completely and the weak magnets, I'm downgrading from 4 to 2 stars. As for the styles, I bought 3 sets from this listing: 230, 231, and 234. See my photo. The 234 is a set of 3 with a natural pair, a denser natural pair same length, and a longest natural pair. The length difference is probably 1mm, very hard to tell on the tray (I didn’t measure with ruler or anything) but you can tell in person when wearing them. I think only the first pair looks truly natural on me for everyday use because I have small Asian hooded eyes. The other two in the 234 tray are sort of natural but I would not use them for day time use. The 231 has 2 pairs that looked the same as the longest pair in the 234 set...again not natural enough for small eyes for day time use. The 230 has crisscrossed lashes where it is longer towards the outer corners and shorter towards the inner. These lashes are longer than those in the 231 and 234. I ended up returning 231 because it was a repeat of my least favorite pair in the 234 set. The 230 box had quality issues. One of the lash strands was super long on one of the lashes. The 230 set was also glued to the plastic holder instead of magnetized to strips on the tray like the other two sets. When I removed the lashes from the holder, the middle magnet fell off 2 of the lashes! I also got a eyeliner and 2 lash pair set from the same company. You can see in my photo. That eye liner turned out to be really bad so I returned that. Instead, I use the Aroama brand of magnetic liner also sold on Amazon (the one with over 1,000 reviews) with these lashes. The magnetics in these lashes are sorta big but since I have to draw the liner really thick for them to stay at all, it’s tough to even notice the magnets. The thick liner could also contribute to the lashes not looking as natural. I want to mention the magnet spacing is inconsistent across this brand. There are always 5 magnets but some are gapped evenly while others you get 2 magnets on each end and one in the middle with a huge gap on each side. The ends of the lashes do tend to detach from the eye easily for me as compared to the middle so the configuration with 2 magnets on the ends helps me. The spacing is purely up to your preference though. Pay attention to the product photos to see which magnet spacing you would get.",negative,2.0,2.0,1576021233628,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",3823673130583166111
amazon_27950,ecommerce,B073VLWLV1,B073VLWLV1,"This hair sheds everytime you run your hands through it, don’t even dare to put a comb or brush through it neither you’ll regret it. The curls look full and thick after 1 day then it just gets bad. Doesn’t straighten well neither!","This hair sheds everytime you run your hands through it, don’t even dare to put a comb or brush through it neither you’ll regret it. The curls look full and thick after 1 day then it just gets bad. Doesn’t straighten well neither!",negative,2.0,2.0,1531508093315,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",3542697259893897840
